date,electricity_cons,air_temp,humidity,solar_radiation,dew_point_temp,is_weekend,hour_sin,hour_cos,week_sin,week_cos,month_sin,month_cos,day_of_the_week_sin,day_of_the_week_cos,day_of_the_week
2018-01-01 00:00:00,38.428,11.52,66.69,0.04,5.48,0,0,1,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 01:00:00,271.4900028,12.88,47.52,0.01,1.9,0,0.258819045,0.965925826,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 02:00:00,260.5800006,13.92,38.85,0.05,0.04,0,0.5,0.866025404,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 03:00:00,253.9900036,14.27,36.28,0.02,-0.59,0,0.707106781,0.707106781,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 04:00:00,299.1000061,13.79,40.64,12.45,0.55,0,0.866025404,0.5,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 05:00:00,253.9900007,14.79,37.81,67.27,0.45,0,0.965925826,0.258819045,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 06:00:00,255.1099979,12.58,54.19,137.3,3.49,0,1,6.12E-17,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 07:00:00,255.5299985,12.88,57.58,275.5,4.64,0,0.965925826,-0.258819045,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 08:00:00,272.4900015,13.46,60.67,189.4,5.94,0,0.866025404,-0.5,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 09:00:00,259.7700007,14.49,50.2,144.2,4.17,0,0.707106781,-0.707106781,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 10:00:00,264.9000036,15.59,43.64,99.6,3.18,0,0.5,-0.866025404,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 11:00:00,262.5566625,14.66,52.21,67.8,4.89,0,0.258819045,-0.965925826,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 12:00:00,298.1633343,15.24,50.28,140.4,4.89,0,1.22E-16,-1,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 13:00:00,290.8799971,13.54,58.4,9.78,5.47,0,-0.258819045,-0.965925826,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 14:00:00,312.69,15.96,37.63,0.03,1.43,0,-0.5,-0.866025404,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 15:00:00,298.0799989,15.71,37.49,0.05,1.15,0,-0.707106781,-0.707106781,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 16:00:00,309.5900051,13.34,55.58,0.09,4.56,0,-0.866025404,-0.5,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 17:00:00,326.6499988,12.41,62.08,0.01,5.28,0,-0.965925826,-0.258819045,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 18:00:00,301.0900012,13.23,53.95,0.02,4.03,0,-1,-1.84E-16,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 19:00:00,300.9800006,13.69,51.3,0.14,3.74,0,-0.965925826,0.258819045,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 20:00:00,281.1650028,12.89,57.54,0.11,4.64,0,-0.866025404,0.5,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 21:00:00,273.1150014,14.74,43.91,0.09,2.49,0,-0.707106781,0.707106781,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 22:00:00,267.9300029,12.71,55.74,0.13,4.01,0,-0.5,0.866025404,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-01 23:00:00,274.4400008,13.27,51.09,0.08,3.29,0,-0.258819045,0.965925826,0.12053668,0.992708874,0.5,0.866025404,0,1,0
2018-01-02 00:00:00,284.0700031,13.62,49.88,0.12,3.27,0,0,1,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 01:00:00,267.0400038,14.21,45.25,0.13,2.43,0,0.258819045,0.965925826,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 02:00:00,264.3100005,13.67,47.48,0.1,2.62,0,0.5,0.866025404,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 03:00:00,271.1800013,12.22,57.94,0.2,4.11,0,0.707106781,0.707106781,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 04:00:00,272.6499995,13.79,45.55,15.79,2.14,0,0.866025404,0.5,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 05:00:00,275.0900027,12.76,55.96,79.48,4.12,0,0.965925826,0.258819045,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 06:00:00,345.4899973,13.3,58.56,124,5.28,0,1,6.12E-17,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 07:00:00,338.5799975,13.34,58.53,124.5,5.31,0,0.965925826,-0.258819045,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 08:00:00,323.5500002,14.49,55.03,47.29,5.49,0,0.866025404,-0.5,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 09:00:00,405.2699981,13.73,64.17,45.66,7.02,0,0.707106781,-0.707106781,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 10:00:00,424.7700011,11.97,72.52,62.29,7.14,0,0.5,-0.866025404,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 11:00:00,446.7800011,13.38,65.68,35.9,7.03,0,0.258819045,-0.965925826,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 12:00:00,436.0799997,12.68,73.66,30.26,8.05,0,1.22E-16,-1,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 13:00:00,459.4799992,12.18,77.9,14.47,8.4,0,-0.258819045,-0.965925826,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 14:00:00,415.1700039,12.89,77.45,0,9,0,-0.5,-0.866025404,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 15:00:00,416.8950005,12.85,79.1,0.04,9.28,0,-0.707106781,-0.707106781,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 16:00:00,370.4499998,13.17,73.57,0.02,8.51,0,-0.866025404,-0.5,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 17:00:00,352.8999991,12.1,87.4,0.07,10.05,0,-0.965925826,-0.258819045,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 18:00:00,330.5699998,12.98,85.6,0.13,10.6,0,-1,-1.84E-16,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 19:00:00,323.3900052,12.89,87.3,0.16,10.81,0,-0.965925826,0.258819045,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 20:00:00,294.8466675,12.57,87.5,0.07,10.53,0,-0.866025404,0.5,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 21:00:00,293.9983354,12.99,87.7,0.04,10.98,0,-0.707106781,0.707106781,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 22:00:00,272.9549991,13.1,81.5,0.01,9.97,0,-0.5,0.866025404,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-02 23:00:00,284.819999,12.99,82.8,0.01,10.11,0,-0.258819045,0.965925826,0.12053668,0.992708874,0.5,0.866025404,0.781831482,0.623489802,1
2018-01-03 00:00:00,272.6300017,12.77,84.2,0.02,10.14,0,0,1,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 01:00:00,298.5900013,12.39,83.7,0.01,9.68,0,0.258819045,0.965925826,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 02:00:00,272.6850051,12.55,83.8,0.02,9.86,0,0.5,0.866025404,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 03:00:00,329.4000031,13.24,80.4,0.08,9.91,0,0.707106781,0.707106781,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 04:00:00,271.0799999,13.14,81.6,20.87,10.03,0,0.866025404,0.5,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 05:00:00,294.5600003,13.62,79.65,74.57,10.14,0,0.965925826,0.258819045,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 06:00:00,301.4850001,14.14,79.34,113.4,10.58,0,1,6.12E-17,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 07:00:00,330.2699996,15.72,73.58,194.6,10.97,0,0.965925826,-0.258819045,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 08:00:00,376.344997,15.67,75.42,168.9,11.3,0,0.866025404,-0.5,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 09:00:00,354.5400002,15.87,75.62,219.5,11.53,0,0.707106781,-0.707106781,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 10:00:00,412.0800038,15.88,78.39,142.1,12.09,0,0.5,-0.866025404,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 11:00:00,337.2149996,17.22,71.25,308,11.93,0,0.258819045,-0.965925826,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 12:00:00,385.8999991,14.74,81.9,57.88,11.65,0,1.22E-16,-1,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 13:00:00,420.5400022,13.99,88.9,4.01,12.17,0,-0.258819045,-0.965925826,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 14:00:00,378.0500023,14.51,85,0,12,0,-0.5,-0.866025404,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 15:00:00,364.6900031,14.09,88.2,0,12.15,0,-0.707106781,-0.707106781,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 16:00:00,337.2699976,14.26,87.4,0,12.18,0,-0.866025404,-0.5,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 17:00:00,391.2300023,14.34,85.7,0,11.95,0,-0.965925826,-0.258819045,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 18:00:00,352.07,13.53,92,0.01,12.24,0,-1,-1.84E-16,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 19:00:00,320.5799999,14.39,86.4,0.01,12.13,0,-0.965925826,0.258819045,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 20:00:00,295.6749994,14.41,86.3,0,12.13,0,-0.866025404,0.5,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 21:00:00,270.4400022,14.74,81.4,0,11.56,0,-0.707106781,0.707106781,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 22:00:00,258.7100002,14.6,83.6,0,11.83,0,-0.5,0.866025404,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-03 23:00:00,275.0250019,14.33,85.8,0.01,11.96,0,-0.258819045,0.965925826,0.12053668,0.992708874,0.5,0.866025404,0.974927912,-0.222520934,2
2018-01-04 00:00:00,255.140001,14.18,87.5,0,12.11,0,0,1,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 01:00:00,256.0800001,14.7,83,0,11.82,0,0.258819045,0.965925826,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 02:00:00,303.2499993,14.72,81.2,0,11.5,0,0.5,0.866025404,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 03:00:00,270.4950011,14.67,81.6,0.01,11.53,0,0.707106781,0.707106781,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 04:00:00,263.4500004,14.94,78.51,3.54,11.2,0,0.866025404,0.5,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 05:00:00,259.9800003,14.93,80.4,32.04,11.56,0,0.965925826,0.258819045,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 06:00:00,289.3999979,13.57,91.8,66.2,12.25,0,1,6.12E-17,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 07:00:00,328.1799989,13.71,93,97.6,12.59,0,0.965925826,-0.258819045,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 08:00:00,337.5550013,14.04,93.5,67.2,13,0,0.866025404,-0.5,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 09:00:00,416.3900044,14.13,94.1,63,13.19,0,0.707106781,-0.707106781,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 10:00:00,427.7900062,12.28,94.5,79,11.41,0,0.5,-0.866025404,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 11:00:00,422.6900011,11.72,94.8,38.4,10.9,0,0.258819045,-0.965925826,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 12:00:00,357.2900011,11.64,94.9,32.67,10.84,0,1.22E-16,-1,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 13:00:00,465.4699995,11.67,94.9,1.28,10.87,0,-0.258819045,-0.965925826,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 14:00:00,443.8899992,10.71,95,0.15,9.93,0,-0.5,-0.866025404,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 15:00:00,455.9899999,10.42,95,0.14,9.64,0,-0.707106781,-0.707106781,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 16:00:00,398.1249995,10.23,95,0.07,9.46,0,-0.866025404,-0.5,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 17:00:00,365.079999,9.74,95.1,0.05,8.98,0,-0.965925826,-0.258819045,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 18:00:00,376.4000027,9.81,95.1,0.03,9.05,0,-1,-1.84E-16,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 19:00:00,360.080003,9.55,95.2,0.03,8.81,0,-0.965925826,0.258819045,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 20:00:00,303.7750025,9.52,95.2,0.07,8.78,0,-0.866025404,0.5,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 21:00:00,280.5700006,9.84,95.2,0.12,9.1,0,-0.707106781,0.707106781,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 22:00:00,273.0400003,9.82,95.2,0.09,9.08,0,-0.5,0.866025404,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-04 23:00:00,271.6300018,9.73,95.2,0.14,8.99,0,-0.258819045,0.965925826,0.12053668,0.992708874,0.5,0.866025404,0.433883739,-0.900968868,3
2018-01-05 00:00:00,268.6499997,9.73,95.2,0.15,8.99,0,0,1,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 01:00:00,270.4699994,9.66,95.2,0.17,8.92,0,0.258819045,0.965925826,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 02:00:00,239.9699989,9.33,95.2,0.17,8.59,0,0.5,0.866025404,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 03:00:00,261.1099997,8.71,95.2,0.16,7.98,0,0.707106781,0.707106781,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 04:00:00,253.3933334,8.51,95.2,15.78,7.78,0,0.866025404,0.5,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 05:00:00,243.9099992,8.94,95.2,78.31,8.2,0,0.965925826,0.258819045,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 06:00:00,304.0666654,9.59,95,213.7,8.82,0,1,6.12E-17,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 07:00:00,331.4171728,10.32,84.4,405.7,7.78,0,0.965925826,-0.258819045,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 08:00:00,367.3582915,11.48,78.68,411.8,7.87,0,0.866025404,-0.5,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 09:00:00,319.5860749,12.49,74.99,470.7,8.13,0,0.707106781,-0.707106781,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 10:00:00,416.1617747,12.81,64.1,411.2,6.13,0,0.5,-0.866025404,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 11:00:00,383.7174745,12.83,64.9,296.6,6.33,0,0.258819045,-0.965925826,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 12:00:00,400.3696616,12.65,69.86,167.9,7.24,0,1.22E-16,-1,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 13:00:00,421.869696,11.42,79.78,18.57,8.02,0,-0.258819045,-0.965925826,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 14:00:00,247.3091923,10.1,84,0.16,7.49,0,-0.5,-0.866025404,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 15:00:00,323.3489902,10.54,80.4,0.03,7.27,0,-0.707106781,-0.707106781,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 16:00:00,427.8566664,10.37,78.14,0.01,6.69,0,-0.866025404,-0.5,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 17:00:00,369.9299999,10.26,80.9,0,7.09,0,-0.965925826,-0.258819045,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 18:00:00,324.2899999,10.34,80.3,0,7.06,0,-1,-1.84E-16,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 19:00:00,300.2000001,10.76,75.59,0.01,6.58,0,-0.965925826,0.258819045,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 20:00:00,318.8699995,9.48,84.5,0.01,6.97,0,-0.866025404,0.5,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 21:00:00,301.8700001,9.71,81.2,0,6.61,0,-0.707106781,0.707106781,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 22:00:00,263.1299998,8.96,85.8,0,6.68,0,-0.5,0.866025404,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-05 23:00:00,271.1850007,8.84,86.2,0,6.63,0,-0.258819045,0.965925826,0.12053668,0.992708874,0.5,0.866025404,-0.433883739,-0.900968868,4
2018-01-06 00:00:00,255.6699995,9.06,85.4,0,6.71,1,0,1,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 01:00:00,300.9678569,9.13,85.1,0,6.73,1,0.258819045,0.965925826,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 02:00:00,267.0371426,9.46,81.7,0,6.45,1,0.5,0.866025404,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 03:00:00,244.9900001,8.44,88.2,0.02,6.58,1,0.707106781,0.707106781,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 04:00:00,243.4273758,9.13,83.9,30.23,6.52,1,0.866025404,0.5,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 05:00:00,244.5919462,9.11,86.7,110.9,6.98,1,0.965925826,0.258819045,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 06:00:00,243.2143595,8.19,94.3,118.4,7.32,1,1,6.12E-17,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 07:00:00,251.0967728,8.94,94.5,109.6,8.09,1,0.965925826,-0.258819045,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 08:00:00,259.5191861,10.79,89.5,129.2,9.11,1,0.866025404,-0.5,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 09:00:00,252.9115994,10.07,83.5,100.2,7.37,1,0.707106781,-0.707106781,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 10:00:00,254.4340127,10.84,77.86,128.4,7.09,1,0.5,-0.866025404,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 11:00:00,283.916426,10.8,79.71,87,7.4,1,0.258819045,-0.965925826,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 12:00:00,258.3188393,10.66,78.94,39.7,7.12,1,1.22E-16,-1,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 13:00:00,259.0412526,10.38,80.8,3.59,7.19,1,-0.258819045,-0.965925826,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 14:00:00,288.4336659,10.49,78.19,0.12,6.81,1,-0.5,-0.866025404,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 15:00:00,270.0260792,10.09,80.4,0.02,6.83,1,-0.707106781,-0.707106781,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 16:00:00,277.2284925,10.13,81.4,0.06,7.05,1,-0.866025404,-0.5,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 17:00:00,291.7299993,9.8,84.1,0.01,7.21,1,-0.965925826,-0.258819045,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 18:00:00,276.0699994,9.97,82.3,0.04,7.06,1,-1,-1.84E-16,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 19:00:00,279.2000004,9.79,83.5,0.08,7.1,1,-0.965925826,0.258819045,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 20:00:00,263.8999996,10.16,82.9,0.01,7.35,1,-0.866025404,0.5,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 21:00:00,266.28,10.11,83.6,0.08,7.43,1,-0.707106781,0.707106781,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 22:00:00,261.2899995,9.78,88.9,0.1,8.02,1,-0.5,0.866025404,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-06 23:00:00,271.2800001,10.12,85.6,0.03,7.79,1,-0.258819045,0.965925826,0.12053668,0.992708874,0.5,0.866025404,-0.974927912,-0.222520934,5
2018-01-07 00:00:00,259.34,10.17,88.2,0.01,8.28,1,0,1,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 01:00:00,250.0545451,9.22,93.5,0.03,8.21,1,0.258819045,0.965925826,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 02:00:00,243.3536362,9.2,93.9,0.12,8.26,1,0.5,0.866025404,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 03:00:00,247.6263636,9.54,94.6,0.08,8.71,1,0.707106781,0.707106781,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 04:00:00,246.199091,10.91,94.6,2.47,10.07,1,0.866025404,0.5,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 05:00:00,199.2518184,11.56,93,19.67,10.45,1,0.965925826,0.258819045,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 06:00:00,158.7545458,11.92,92.4,30.85,10.71,1,1,6.12E-17,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 07:00:00,261.1950005,12.11,92.9,31.97,10.98,1,0.965925826,-0.258819045,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 08:00:00,265.4399998,12.62,92.9,34.3,11.49,1,0.866025404,-0.5,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 09:00:00,250.7599989,12.81,93,35.93,11.69,1,0.707106781,-0.707106781,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 10:00:00,246.03,12.94,92.7,30.21,11.77,1,0.5,-0.866025404,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 11:00:00,231.4700006,13.11,93,53.16,11.99,1,0.258819045,-0.965925826,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 12:00:00,253.2900008,13.29,92.1,24.56,12.02,1,1.22E-16,-1,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 13:00:00,243.4000009,13.32,91.7,1.64,11.98,1,-0.258819045,-0.965925826,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 14:00:00,265.2000011,13.24,91,0.2,11.79,1,-0.5,-0.866025404,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 15:00:00,264.3900013,12.96,92,0.2,11.68,1,-0.707106781,-0.707106781,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 16:00:00,277.3900014,13.53,90.3,0.2,11.96,1,-0.866025404,-0.5,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 17:00:00,258.7400002,13.14,90.5,0.2,11.6,1,-0.965925826,-0.258819045,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 18:00:00,263.7299997,13.47,90.9,0.2,12,1,-1,-1.84E-16,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 19:00:00,276.0400006,13.54,92.3,0.2,12.3,1,-0.965925826,0.258819045,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
2018-01-07 20:00:00,264.2800004,13.33,93.6,0.2,12.31,1,-0.866025404,0.5,0.12053668,0.992708874,0.5,0.866025404,-0.781831482,0.623489802,6
